Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
32900158,P8_pub_transp,COUNTRY,KIR,WPR,Western Pacific,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:44Z,2016,2016-01-01,2016-12-31
32900159,P8_pub_transp,COUNTRY,NIC,AMR,Americas,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:44Z,2016,2016-01-01,2016-12-31
32900160,P8_pub_transp,COUNTRY,BGR,EUR,Europe,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:44Z,2016,2016-01-01,2016-12-31
32900161,P8_pub_transp,COUNTRY,BEL,EUR,Europe,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:44Z,2016,2016-01-01,2016-12-31
32900162,P8_pub_transp,COUNTRY,JAM,AMR,Americas,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:44Z,2016,2016-01-01,2016-12-31
32900163,P8_pub_transp,COUNTRY,AUS,WPR,Western Pacific,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:44Z,2016,2016-01-01,2016-12-31
32900164,P8_pub_transp,COUNTRY,KGZ,EUR,Europe,YEAR,2016,,,,,,,,,No,,,,,2023-10-17T19:16:44Z,2016,2016-01-01,2016-12-31
32900165,P8_pub_transp,COUNTRY,MNE,EUR,Europe,YEAR,2016,,,,,,,,,No,,,,,2023-10-17T19:16:44Z,2016,2016-01-01,2016-12-31
32900166,P8_pub_transp,COUNTRY,LSO,AFR,Africa,YEAR,2016,,,,,,,,,No,,,,,2023-10-17T19:16:44Z,2016,2016-01-01,2016-12-31
32900167,P8_pub_transp,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,No,,,,,2023-10-17T19:16:44Z,2016,2016-01-01,2016-12-31
32900168,P8_pub_transp,COUNTRY,MNG,WPR,Western Pacific,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:44Z,2016,2016-01-01,2016-12-31
